year,state_abb,district,cook_code,inside_code,avg_ratings_2018,avg_ratings_2020,avg_ratings_2022,total_avg_rating
2018,IL,15,-4,-4,-4,NA,NA,-4
2018,IL,16,-4,-4,-4,NA,NA,-4
2018,IL,18,-4,-4,NA,NA,NA,-4
2018,IN,3,-4,-4,-4,NA,NA,-4
2018,IN,4,-4,-4,-4,NA,NA,-4
2018,IN,5,-4,-4,-4,NA,NA,-4
2018,IN,6,-4,-4,-4,NA,NA,-4
2018,IN,8,-4,-4,-4,NA,NA,-4
2018,IN,9,-4,-4,-3.666666667,NA,NA,-3.888888889
2018,KS,1,-4,-4,-4,NA,NA,-4
2018,KS,4,-4,-4,-4,NA,NA,-4
2018,KY,1,-4,-4,-4,NA,NA,-4
2018,KY,2,-4,-4,-4,NA,NA,-4
2018,KY,4,-4,-4,-4,NA,NA,-4
2018,KY,5,-4,-4,-4,NA,NA,-4
2018,LA,1,-4,-4,-4,NA,NA,-4
2018,LA,3,-4,-4,-4,NA,NA,-4
2018,LA,4,-4,-4,-4,NA,NA,-4
2018,LA,5,-4,-4,-4,NA,NA,-4
2018,LA,6,-4,-4,-4,NA,NA,-4
2018,MD,1,-4,-4,-4,NA,NA,-4
2018,MI,2,-4,-4,-3.666666667,NA,NA,-3.888888889
2018,MI,4,-4,-4,-4,NA,NA,-4
2018,MI,10,-4,-4,-4,NA,NA,-4
2018,MN,6,-4,-4,-4,NA,NA,-4
2018,MO,3,-4,-4,-4,NA,NA,-4
2018,MO,4,-4,-4,-4,NA,NA,-4
2018,MO,6,-4,-4,-4,NA,NA,-4
2018,MO,7,-4,-4,-4,NA,NA,-4
2018,MO,8,-4,-4,-4,NA,NA,-4
2018,MS,1,-4,-4,-4,NA,NA,-4
2018,MS,3,-4,-4,-4,NA,NA,-4
2018,MS,4,-4,-4,-4,NA,NA,-4
2018,NC,3,-4,-4,-4,NA,NA,-4
2018,NC,5,-4,-4,-4,NA,NA,-4
2018,NC,6,-4,-4,-4,NA,NA,-4
2018,NC,7,-4,-4,-4,NA,NA,-4
2018,NC,10,-4,-4,-4,NA,NA,-4
2018,NC,11,-4,-4,-4,NA,NA,-4
2018,ND,0,-4,-4,-4,NA,NA,-4
2018,NE,1,-4,-4,-4,NA,NA,-4
2018,NE,3,-4,-4,-4,NA,NA,-4
2018,NJ,4,-4,-4,-4,NA,NA,-4
2018,NV,2,-4,-4,-4,NA,NA,-4
2018,OH,2,-4,-4,-4,NA,NA,-4
2018,OH,4,-4,-4,-4,NA,NA,-4
2018,OH,5,-4,-4,-4,NA,NA,-4
2018,OH,6,-4,-4,-4,NA,NA,-4
2018,OH,7,-4,-4,-3.666666667,NA,NA,-3.888888889
2018,OH,8,-4,-4,-4,NA,NA,-4
2018,OH,15,-4,-4,-3.666666667,NA,NA,-3.888888889
2018,OH,16,-4,-4,NA,NA,NA,-4
2018,OK,1,-4,-4,-4,NA,NA,-4
2018,OK,2,-4,-4,-4,NA,NA,-4
2018,OK,3,-4,-4,-4,NA,NA,-4
2018,OK,4,-4,-4,-4,NA,NA,-4
2018,OR,2,-4,-4,-4,NA,NA,-4
2018,PA,9,-4,-4,-4,NA,NA,-4
2018,PA,11,-4,-4,-4,NA,NA,-4
2018,PA,12,-4,-4,-4,NA,NA,-4
2018,PA,13,-4,-4,-4,NA,NA,-4
2018,PA,15,-4,-4,-4,NA,NA,-4
2018,SC,2,-4,-4,-4,NA,NA,-4
2018,SC,3,-4,-4,-4,NA,NA,-4
2018,SC,4,-4,-4,-4,NA,NA,-4
2018,SC,5,-4,-4,-4,NA,NA,-4
2018,SC,7,-4,-4,-4,NA,NA,-4
2018,SD,0,-4,-4,-4,NA,NA,-4
2018,TN,1,-4,-4,-4,NA,NA,-4
2018,TN,2,-4,-4,-4,NA,NA,-4
2018,TN,3,-4,-4,-4,NA,NA,-4
2018,TN,4,-4,-4,-4,NA,NA,-4
2018,TN,6,-4,-4,-4,NA,NA,-4
2018,TN,7,-4,-4,-4,NA,NA,-4
2018,TN,8,-4,-4,-4,NA,NA,-4
2018,TX,1,-4,-4,-4,NA,NA,-4
2018,TX,3,-4,-4,-4,NA,NA,-4
2018,TX,4,-4,-4,-4,NA,NA,-4
2018,TX,5,-4,-4,-4,NA,NA,-4
2018,TX,8,-4,-4,-4,NA,NA,-4
2018,TX,11,-4,-4,-4,NA,NA,-4
2018,TX,12,-4,-4,-4,NA,NA,-4
2018,TX,13,-4,-4,-4,NA,NA,-4
2018,TX,14,-4,-4,-4,NA,NA,-4
2018,TX,17,-4,-4,-4,NA,NA,-4
2018,TX,19,-4,-4,-4,NA,NA,-4
2018,TX,25,-4,-4,-4,NA,NA,-4
2018,TX,26,-4,-4,-4,NA,NA,-4
2018,TX,27,-4,-4,-4,NA,NA,-4
2018,TX,36,-4,-4,-4,NA,NA,-4
2018,UT,1,-4,-4,-4,NA,NA,-4
2018,UT,2,-4,-4,-4,NA,NA,-4
2018,UT,3,-4,-4,-4,NA,NA,-4
2018,VA,1,-4,-4,-4,NA,NA,-4
2018,VA,6,-4,-4,-4,NA,NA,-4
2018,VA,9,-4,-4,-4,NA,NA,-4
2018,WA,4,-4,-4,-4,NA,NA,-4
2018,WI,5,-4,-4,-4,NA,NA,-4
2018,WI,7,-4,-4,-4,NA,NA,-4
2018,WI,8,-4,-4,-4,NA,NA,-4
2018,WV,1,-4,-4,-4,NA,NA,-4
2018,WY,0,-4,-4,-4,NA,NA,-4
2018,AR,2,-3,-3,-2.666666667,NA,NA,-2.888888889
2018,AZ,6,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,AZ,8,-3,-3,-3,NA,NA,-3
2018,CA,1,-3,-4,-3.666666667,NA,NA,-3.555555556
2018,CA,4,-3,-3,-3,NA,NA,-3
2018,CA,21,-3,-3,-2.666666667,NA,NA,-2.888888889
2018,CA,22,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,CO,3,-3,-4,-3,NA,NA,-3.333333333
2018,IN,2,-3,-3,-3,NA,NA,-3
2018,MI,1,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,MI,3,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,MI,7,-3,-3,-3,NA,NA,-3
2018,NC,8,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,NY,1,-3,-4,-3,NA,NA,-3.333333333
2018,NY,2,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,NY,21,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,NY,23,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,OH,10,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,OH,14,-3,-3,-2.666666667,NA,NA,-2.888888889
2018,OK,5,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,PA,14,-3,-3,-3.333333333,NA,NA,-3.111111111
2018,TX,2,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,TX,6,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,TX,10,-3,-4,-3.666666667,NA,NA,-3.555555556
2018,TX,21,-3,-3,-3,NA,NA,-3
2018,TX,24,-3,-4,-3.666666667,NA,NA,-3.555555556
2018,TX,31,-3,-3,-3,NA,NA,-3
2018,WI,6,-3,-4,-3.333333333,NA,NA,-3.444444444
2018,WV,2,-3,-4,-3.666666667,NA,NA,-3.555555556
2018,AK,0,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,CA,50,-2,-2,-2,NA,NA,-2
2018,FL,6,-2,-2,-2,NA,NA,-2
2018,FL,16,-2,-3,-2.666666667,NA,NA,-2.555555556
2018,FL,18,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,FL,25,-2,-4,-3,NA,NA,-3
2018,GA,7,-2,-2,-2,NA,NA,-2
2018,IA,4,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,IL,12,-2,-1,-1.666666667,NA,NA,-1.555555556
2018,IL,13,-2,-2,-2,NA,NA,-2
2018,MI,6,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,MN,8,-2,-2,-2,NA,NA,-2
2018,MO,2,-2,-4,-3,NA,NA,-3
2018,MT,0,-2,-3,NA,NA,NA,-2.5
2018,NC,2,-2,-2,-2,NA,NA,-2
2018,NE,2,-2,-2,-2,NA,NA,-2
2018,NY,11,-2,-2,-2,NA,NA,-2
2018,NY,24,-2,-2,-2,NA,NA,-2
2018,NY,27,-2,-2,NA,NA,NA,-2
2018,OH,1,-2,-1,-1.666666667,NA,NA,-1.555555556
2018,PA,16,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,SC,1,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,TX,22,-2,-4,-3,NA,NA,-3
2018,TX,23,-2,-2,-2,NA,NA,-2
2018,VA,5,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,WA,3,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,WA,5,-2,-3,-2.333333333,NA,NA,-2.444444444
2018,WI,1,-2,-2,-2,NA,NA,-2
2018,WV,3,-2,-2,NA,NA,NA,-2
2018,CA,10,-1,0,0.666666667,NA,NA,-0.111111111
2018,CA,25,-1,0,-0.666666667,NA,NA,-0.555555556
2018,CA,39,-1,0,-0.666666667,NA,NA,-0.555555556
2018,CA,45,-1,0,0.666666667,NA,NA,-0.111111111
2018,CA,48,-1,1,1,NA,NA,0.333333333
2018,FL,15,-1,-1,-1,NA,NA,-1
2018,FL,26,-1,0,-0.666666667,NA,NA,-0.555555556
2018,GA,6,-1,-2,-1.333333333,NA,NA,-1.444444444
2018,IA,3,-1,0,0.666666667,NA,NA,-0.111111111
2018,IL,14,-1,0,0.666666667,NA,NA,-0.111111111
2018,KS,2,-1,0,0.666666667,NA,NA,-0.111111111
2018,KY,6,-1,0,-0.666666667,NA,NA,-0.555555556
2018,ME,2,-1,0,0.666666667,NA,NA,-0.111111111
2018,MI,8,-1,1,0.666666667,NA,NA,0.222222222
2018,NC,9,-1,0,0.666666667,NA,NA,-0.111111111
2018,NC,13,-1,-1,-1,NA,NA,-1
2018,NJ,3,-1,1,1,NA,NA,0.333333333
2018,NJ,7,-1,0,0.666666667,NA,NA,-0.111111111
2018,NM,2,-1,0,0.333333333,NA,NA,-0.222222222
2018,NY,19,-1,1,1,NA,NA,0.333333333
2018,NY,22,-1,1,1,NA,NA,0.333333333
2018,OH,12,-1,0,-0.666666667,NA,NA,-0.555555556
2018,PA,1,-1,0,-0.666666667,NA,NA,-0.555555556
2018,PA,10,-1,-2,-1.333333333,NA,NA,-1.444444444
2018,TX,7,-1,-1,-1,NA,NA,-1
2018,TX,32,-1,0,0.666666667,NA,NA,-0.111111111
2018,UT,4,-1,0,0.666666667,NA,NA,-0.111111111
2018,VA,2,-1,-1,0.333333333,NA,NA,-0.555555556
2018,VA,7,-1,0,0.666666667,NA,NA,-0.111111111
2020,AL,7,4,4,NA,4,NA,4
2020,AZ,2,4,4,NA,4,NA,4
2020,AZ,3,4,4,NA,4,NA,4
2020,AZ,7,4,4,NA,4,NA,4
2020,AZ,9,4,4,NA,4,NA,4
2020,CA,2,4,4,NA,4,NA,4
2020,CA,3,4,4,NA,4,NA,4
2020,CA,5,4,4,NA,4,NA,4
2020,CA,6,4,4,NA,4,NA,4
2020,CA,7,4,4,NA,4,NA,4
2020,CA,9,4,4,NA,4,NA,4
2020,CA,11,4,4,NA,4,NA,4
2020,CA,12,4,4,NA,4,NA,4
2020,CA,13,4,4,NA,4,NA,4
2020,CA,14,4,4,NA,4,NA,4
2020,CA,15,4,4,NA,4,NA,4
2020,CA,16,4,4,NA,4,NA,4
2020,CA,17,4,4,NA,4,NA,4
2020,CA,18,4,4,NA,4,NA,4
2020,CA,19,4,4,NA,4,NA,4
2020,CA,20,4,4,NA,4,NA,4
2020,CA,24,4,4,NA,4,NA,4
2020,CA,26,4,4,NA,4,NA,4
2020,CA,27,4,4,NA,4,NA,4
2020,CA,28,4,4,NA,4,NA,4
2020,CA,29,4,4,NA,4,NA,4
2020,CA,30,4,4,NA,4,NA,4
2020,CA,31,4,4,NA,4,NA,4
2020,CA,32,4,4,NA,4,NA,4
2020,CA,33,4,4,NA,4,NA,4
2020,CA,34,4,4,NA,4,NA,4
2020,CA,35,4,4,NA,4,NA,4
2020,CA,36,4,4,NA,4,NA,4
2020,CA,37,4,4,NA,4,NA,4
2020,CA,38,4,4,NA,4,NA,4
2020,CA,40,4,4,NA,4,NA,4
2020,CA,41,4,4,NA,4,NA,4
2020,CA,43,4,4,NA,4,NA,4
2020,CA,44,4,4,NA,4,NA,4
2020,CA,45,4,4,NA,4,NA,4
2020,CA,46,4,4,NA,4,NA,4
2020,CA,47,4,4,NA,4,NA,4
2020,CA,49,4,4,NA,4,NA,4
2020,CA,51,4,4,NA,4,NA,4
2020,CA,52,4,4,NA,4,NA,4
2020,CA,53,4,4,NA,4,NA,4
2020,CO,1,4,4,NA,4,NA,4
2020,CO,2,4,4,NA,4,NA,4
2020,CO,6,4,4,NA,4,NA,4
2020,CO,7,4,4,NA,4,NA,4
2020,CT,1,4,4,NA,4,NA,4
2020,CT,2,4,4,NA,4,NA,4
2020,CT,3,4,4,NA,4,NA,4
2020,CT,4,4,4,NA,4,NA,4
2020,CT,5,4,4,NA,4,NA,4
2020,DE,0,4,4,NA,4,NA,4
2020,FL,5,4,4,NA,4,NA,4
2020,FL,7,4,4,NA,4,NA,4
2020,FL,9,4,4,NA,4,NA,4
2020,FL,10,4,4,NA,4,NA,4
2020,FL,13,4,4,NA,4,NA,4
2020,FL,14,4,4,NA,4,NA,4
2020,FL,20,4,4,NA,4,NA,4
2020,FL,21,4,4,NA,4,NA,4
2020,FL,22,4,4,NA,4,NA,4
2020,FL,23,4,4,NA,4,NA,4
2020,FL,24,4,4,NA,4,NA,4
2020,GA,2,4,4,NA,4,NA,4
2020,GA,4,4,4,NA,4,NA,4
2020,GA,5,4,4,NA,4,NA,4
2020,GA,13,4,4,NA,4,NA,4
2020,HI,1,4,4,NA,4,NA,4
2020,HI,2,4,4,NA,4,NA,4
2020,IL,1,4,4,NA,4,NA,4
2020,IL,2,4,4,NA,4,NA,4
2020,IL,3,4,4,NA,4,NA,4
2020,IL,4,4,4,NA,4,NA,4
2020,IL,5,4,4,NA,4,NA,4
2020,IL,6,4,4,NA,4,NA,4
2020,IL,7,4,4,NA,4,NA,4
2020,IL,8,4,4,NA,4,NA,4
2020,IL,9,4,4,NA,4,NA,4
2020,IL,10,4,4,NA,4,NA,4
2020,IL,11,4,4,NA,4,NA,4
2020,IN,1,4,4,NA,4,NA,4
2020,IN,7,4,4,NA,4,NA,4
2020,KS,3,4,4,NA,4,NA,4
2020,KY,3,4,4,NA,4,NA,4
2020,LA,2,4,4,NA,4,NA,4
2020,MA,1,4,4,NA,4,NA,4
2020,MA,2,4,4,NA,4,NA,4
2020,MA,3,4,4,NA,4,NA,4
2020,MA,4,4,4,NA,4,NA,4
2020,MA,5,4,4,NA,4,NA,4
2020,MA,6,4,4,NA,4,NA,4
2020,MA,7,4,4,NA,4,NA,4
2020,MA,8,4,4,NA,4,NA,4
2020,MA,9,4,4,NA,4,NA,4
2020,MD,2,4,4,NA,4,NA,4
2020,MD,3,4,4,NA,4,NA,4
2020,MD,4,4,4,NA,4,NA,4
2020,MD,5,4,4,NA,4,NA,4
2020,MD,6,4,4,NA,4,NA,4
2020,MD,7,4,4,NA,4,NA,4
2020,MD,8,4,4,NA,4,NA,4
2020,ME,1,4,4,NA,4,NA,4
2020,MI,5,4,4,NA,4,NA,4
2020,MI,9,4,4,NA,4,NA,4
2020,MI,12,4,4,NA,4,NA,4
2020,MI,13,4,4,NA,4,NA,4
2020,MI,14,4,4,NA,NA,NA,4
2020,MN,3,4,4,NA,4,NA,4
2020,MN,4,4,4,NA,4,NA,4
2020,MN,5,4,4,NA,4,NA,4
2020,MO,1,4,4,NA,4,NA,4
2020,MO,5,4,4,NA,4,NA,4
2020,MS,2,4,4,NA,4,NA,4
2020,NC,1,4,4,NA,4,NA,4
2020,NC,4,4,4,NA,4,NA,4
2020,NC,12,4,4,NA,4,NA,4
2020,NH,2,4,4,NA,3.666666667,NA,3.888888889
2020,NJ,1,4,4,NA,4,NA,4
2020,NJ,5,4,4,NA,4,NA,4
2020,NJ,6,4,4,NA,4,NA,4
2020,NJ,8,4,4,NA,4,NA,4
2020,NJ,9,4,4,NA,4,NA,4
2020,NJ,10,4,4,NA,4,NA,4
2020,NJ,11,4,4,NA,4,NA,4
2020,NJ,12,4,4,NA,4,NA,4
2020,NM,1,4,4,NA,4,NA,4
2020,NM,3,4,4,NA,4,NA,4
2020,NV,1,4,4,NA,4,NA,4
2020,NY,3,4,4,NA,4,NA,4
2020,NY,4,4,4,NA,4,NA,4
2020,NY,5,4,4,NA,4,NA,4
2020,NY,6,4,4,NA,4,NA,4
2020,NY,7,4,4,NA,4,NA,4
2020,NY,8,4,4,NA,4,NA,4
2020,NY,9,4,4,NA,4,NA,4
2020,NY,10,4,4,NA,4,NA,4
2020,NY,12,4,4,NA,4,NA,4
2020,NY,13,4,4,NA,4,NA,4
2020,NY,14,4,4,NA,4,NA,4
2020,NY,15,4,4,NA,4,NA,4
2020,NY,16,4,4,NA,4,NA,4
2020,NY,17,4,4,NA,4,NA,4
2020,NY,18,4,4,NA,3.666666667,NA,3.888888889
2020,NY,20,4,4,NA,4,NA,4
2020,NY,25,4,4,NA,4,NA,4
2020,NY,26,4,4,NA,4,NA,4
2020,OH,3,4,4,NA,4,NA,4
2020,OH,9,4,4,NA,4,NA,4
2020,OH,11,4,4,NA,4,NA,4
2020,OH,13,4,4,NA,4,NA,4
2020,OR,1,4,4,NA,4,NA,4
2020,OR,3,4,4,NA,4,NA,4
2020,OR,5,4,4,NA,4,NA,4
2020,PA,2,4,4,NA,4,NA,4
2020,PA,3,4,4,NA,4,NA,4
2020,PA,4,4,4,NA,4,NA,4
2020,PA,5,4,4,NA,4,NA,4
2020,PA,6,4,4,NA,4,NA,4
2020,PA,18,4,4,NA,NA,NA,4
2020,RI,1,4,4,NA,4,NA,4
2020,RI,2,4,4,NA,4,NA,4
2020,SC,6,4,4,NA,4,NA,4
2020,TN,5,4,4,NA,4,NA,4
2020,TN,9,4,4,NA,4,NA,4
2020,TX,9,4,4,NA,4,NA,4
2020,TX,15,4,4,NA,4,NA,4
2020,TX,16,4,4,NA,4,NA,4
2020,TX,18,4,4,NA,4,NA,4
2020,TX,20,4,4,NA,4,NA,4
2020,TX,28,4,4,NA,4,NA,4
2020,TX,29,4,4,NA,4,NA,4
2020,TX,30,4,4,NA,4,NA,4
2020,TX,33,4,4,NA,4,NA,4
2020,TX,34,4,4,NA,4,NA,4
2020,TX,35,4,4,NA,4,NA,4
2020,VA,3,4,4,NA,4,NA,4
2020,VA,4,4,4,NA,4,NA,4
2020,VA,8,4,4,NA,4,NA,4
2020,VA,10,4,4,NA,4,NA,4
2020,VA,11,4,4,NA,4,NA,4
2020,VT,0,4,4,NA,4,NA,4
2020,WA,1,4,4,NA,4,NA,4
2020,WA,2,4,4,NA,4,NA,4
2020,WA,6,4,4,NA,4,NA,4
2020,WA,7,4,4,NA,4,NA,4
2020,WA,9,4,4,NA,4,NA,4
2020,WA,10,4,4,NA,4,NA,4
2020,WI,2,4,4,NA,4,NA,4
2020,WI,4,4,4,NA,4,NA,4
2020,CA,10,3,4,NA,3.666666667,NA,3.555555556
2020,CA,39,3,3,NA,2.666666667,NA,2.888888889
2020,FL,27,3,4,NA,3.333333333,NA,3.444444444
2020,GA,6,3,3,NA,3,NA,3
2020,IL,14,3,4,NA,3.333333333,NA,3.444444444
2020,ME,2,3,4,NA,3.333333333,NA,3.444444444
2020,MN,2,3,4,NA,3.333333333,NA,3.444444444
2020,NC,2,3,3,NA,3.333333333,NA,3.111111111
2020,NC,6,3,3,NA,3.333333333,NA,3.111111111
2020,NH,1,3,3,NA,3,NA,3
2020,NJ,3,3,4,NA,3.333333333,NA,3.444444444
2020,NV,4,3,4,NA,3.333333333,NA,3.444444444
2020,NY,19,3,4,NA,3.333333333,NA,3.444444444
2020,PA,7,3,4,NA,3.333333333,NA,3.444444444
2020,PA,17,3,4,NA,3.333333333,NA,3.444444444
2020,TX,7,3,3,NA,3,NA,3
2020,TX,32,3,4,NA,3.333333333,NA,3.444444444
2020,WA,8,3,4,NA,3,NA,3.333333333
2020,AZ,1,2,3,NA,2.666666667,NA,2.555555556
2020,CA,48,2,2,NA,2,NA,2
2020,FL,26,2,1,NA,1.666666667,NA,1.555555556
2020,GA,7,2,1,NA,1.666666667,NA,1.555555556
2020,IA,3,2,2,NA,2,NA,2
2020,IL,17,2,4,NA,3,NA,3
2020,MI,8,2,4,NA,3,NA,3
2020,MI,11,2,4,NA,3,NA,3
2020,NJ,7,2,3,NA,2.333333333,NA,2.444444444
2020,NV,3,2,3,NA,2.333333333,NA,2.444444444
2020,OR,4,2,3,NA,2.333333333,NA,2.444444444
2020,PA,8,2,4,NA,3,NA,3
2020,SC,1,2,2,NA,2,NA,2
2020,TX,23,2,1,NA,1.666666667,NA,1.555555556
2020,TX,24,2,1,NA,1.666666667,NA,1.555555556
2020,VA,2,2,3,NA,2.333333333,NA,2.444444444
2020,VA,7,2,1,NA,1.666666667,NA,1.555555556
2020,WI,3,2,4,NA,3,NA,3
2020,CA,21,1,0,NA,0.666666667,NA,0.555555556
2020,IA,1,1,2,NA,1.333333333,NA,1.444444444
2020,IA,2,1,2,NA,1.333333333,NA,1.444444444
2020,MN,7,1,0,NA,-0.666666667,NA,0.111111111
2020,NM,2,1,0,NA,0.666666667,NA,0.555555556
2020,NY,11,1,0,NA,0.666666667,NA,0.555555556
2020,NY,22,1,1,NA,1,NA,1
2020,OK,5,1,0,NA,0.666666667,NA,0.555555556
2020,UT,4,1,1,NA,1,NA,1
2020,AL,1,-4,-4,NA,-4,NA,-4
2020,AL,2,-4,-4,NA,-4,NA,-4
2020,AL,3,-4,-4,NA,-4,NA,-4
2020,AL,4,-4,-4,NA,-4,NA,-4
2020,AL,5,-4,-4,NA,-4,NA,-4
2020,AL,6,-4,-4,NA,-4,NA,-4
2020,AR,1,-4,-4,NA,-4,NA,-4
2020,AR,3,-4,-4,NA,-4,NA,-4
2020,AR,4,-4,-4,NA,-4,NA,-4
2020,AZ,4,-4,-4,NA,-4,NA,-4
2020,AZ,5,-4,-4,NA,-4,NA,-4
2020,AZ,8,-4,-4,NA,-4,NA,-4
2020,CA,1,-4,-4,NA,-3.666666667,NA,-3.888888889
2020,CA,8,-4,-4,NA,-4,NA,-4
2020,CA,23,-4,-4,NA,-4,NA,-4
2020,CA,42,-4,-4,NA,-4,NA,-4
2020,CO,4,-4,-4,NA,-4,NA,-4
2020,CO,5,-4,-4,NA,-4,NA,-4
2020,FL,1,-4,-4,NA,-4,NA,-4
2020,FL,2,-4,-4,NA,-4,NA,-4
2020,FL,3,-4,-4,NA,-4,NA,-4
2020,FL,4,-4,-4,NA,-4,NA,-4
2020,FL,6,-4,-4,NA,-4,NA,-4
2020,FL,8,-4,-4,NA,-4,NA,-4
2020,FL,11,-4,-4,NA,-4,NA,-4
2020,FL,12,-4,-4,NA,-4,NA,-4
2020,FL,17,-4,-4,NA,-4,NA,-4
2020,FL,19,-4,-4,NA,-4,NA,-4
2020,FL,25,-4,-4,NA,-4,NA,-4
2020,GA,1,-4,-4,NA,-4,NA,-4
2020,GA,3,-4,-4,NA,-4,NA,-4
2020,GA,8,-4,-4,NA,-4,NA,-4
2020,GA,9,-4,-4,NA,-4,NA,-4
2020,GA,10,-4,-4,NA,-4,NA,-4
2020,GA,11,-4,-4,NA,-4,NA,-4
2020,GA,12,-4,-4,NA,-4,NA,-4
2020,GA,14,-4,-4,NA,-4,NA,-4
2020,IA,4,-4,-4,NA,-4,NA,-4
2020,ID,1,-4,-4,NA,-4,NA,-4
2020,ID,2,-4,-4,NA,-4,NA,-4
2020,IL,12,-4,-4,NA,-4,NA,-4
2020,IL,15,-4,-4,NA,-4,NA,-4
2020,IL,16,-4,-4,NA,-4,NA,-4
2020,IL,18,-4,-4,NA,NA,NA,-4
2020,IN,2,-4,-4,NA,-4,NA,-4
2020,IN,3,-4,-4,NA,-4,NA,-4
2020,IN,4,-4,-4,NA,-4,NA,-4
2020,IN,6,-4,-4,NA,-4,NA,-4
2020,IN,8,-4,-4,NA,-4,NA,-4
2020,IN,9,-4,-4,NA,-4,NA,-4
2020,KS,1,-4,-4,NA,-4,NA,-4
2020,KS,4,-4,-4,NA,-4,NA,-4
2020,KY,1,-4,-4,NA,-4,NA,-4
2020,KY,2,-4,-4,NA,-4,NA,-4
2020,KY,4,-4,-4,NA,-4,NA,-4
2020,KY,5,-4,-4,NA,-4,NA,-4
2020,LA,1,-4,-4,NA,-4,NA,-4
2020,LA,3,-4,-4,NA,-4,NA,-4
2020,LA,4,-4,-4,NA,-4,NA,-4
2020,LA,5,-4,-4,NA,-4,NA,-4
2020,LA,6,-4,-4,NA,-4,NA,-4
2020,MD,1,-4,-4,NA,-4,NA,-4
2020,MI,1,-4,-4,NA,-4,NA,-4
2020,MI,2,-4,-4,NA,-4,NA,-4
2020,MI,4,-4,-4,NA,-4,NA,-4
2020,MI,7,-4,-4,NA,-4,NA,-4
2020,MI,10,-4,-4,NA,-4,NA,-4
2020,MN,6,-4,-4,NA,-4,NA,-4
2020,MN,8,-4,-4,NA,-4,NA,-4
2020,MO,3,-4,-4,NA,-4,NA,-4
2020,MO,4,-4,-4,NA,-4,NA,-4
2020,MO,6,-4,-4,NA,-4,NA,-4
2020,MO,7,-4,-4,NA,-4,NA,-4
2020,MO,8,-4,-4,NA,-4,NA,-4
2020,MS,1,-4,-4,NA,-4,NA,-4
2020,MS,3,-4,-4,NA,-4,NA,-4
2020,MS,4,-4,-4,NA,-4,NA,-4
2020,NC,3,-4,-4,NA,-4,NA,-4
2020,NC,5,-4,-4,NA,-4,NA,-4
2020,NC,7,-4,-4,NA,-4,NA,-4
2020,NC,10,-4,-4,NA,-4,NA,-4
2020,NC,13,-4,-4,NA,-4,NA,-4
2020,ND,0,-4,-4,NA,-4,NA,-4
2020,NE,1,-4,-4,NA,-4,NA,-4
2020,NE,3,-4,-4,NA,-4,NA,-4
2020,NJ,4,-4,-4,NA,-4,NA,-4
2020,NV,2,-4,-4,NA,-4,NA,-4
2020,NY,21,-4,-4,NA,-4,NA,-4
2020,NY,23,-4,-4,NA,-4,NA,-4
2020,NY,27,-4,-4,NA,NA,NA,-4
2020,OH,2,-4,-4,NA,-4,NA,-4
2020,OH,4,-4,-4,NA,-4,NA,-4
2020,OH,5,-4,-4,NA,-4,NA,-4
2020,OH,6,-4,-4,NA,-4,NA,-4
2020,OH,7,-4,-4,NA,-4,NA,-4
2020,OH,8,-4,-4,NA,-4,NA,-4
2020,OH,14,-4,-4,NA,-4,NA,-4
2020,OH,15,-4,-4,NA,-4,NA,-4
2020,OH,16,-4,-4,NA,NA,NA,-4
2020,OK,1,-4,-4,NA,-4,NA,-4
2020,OK,2,-4,-4,NA,-4,NA,-4
2020,OK,3,-4,-4,NA,-4,NA,-4
2020,OK,4,-4,-4,NA,-4,NA,-4
2020,OR,2,-4,-4,NA,-4,NA,-4
2020,PA,9,-4,-4,NA,-4,NA,-4
2020,PA,11,-4,-4,NA,-4,NA,-4
2020,PA,12,-4,-4,NA,-4,NA,-4
2020,PA,13,-4,-4,NA,-4,NA,-4
2020,PA,14,-4,-4,NA,-4,NA,-4
2020,PA,15,-4,-4,NA,-4,NA,-4
2020,SC,2,-4,-4,NA,-3.666666667,NA,-3.888888889
2020,SC,3,-4,-4,NA,-4,NA,-4
2020,SC,4,-4,-4,NA,-4,NA,-4
2020,SC,5,-4,-4,NA,-4,NA,-4
2020,SC,7,-4,-4,NA,-4,NA,-4
2020,SD,0,-4,-4,NA,-4,NA,-4
