state,year,district,DemVotesMajorPercent,incumb_district,midterm,house_party_in_power_at_election,pres_party_in_power_at_election,mean_dem_natl_gb_margin,total_avg_rating,democratic_house,democratic_president,midterm_election,previous_voteshare
California,1982,11,58.95,1,midterm,D,R,13.4,NA,1,0,1,51.72
California,1982,12,34.73,0,midterm,D,R,13.4,NA,1,0,1,20.47
California,1982,13,67.72,1,midterm,D,R,13.4,NA,1,0,1,62.38
California,1982,14,36.57,1,midterm,D,R,13.4,NA,1,0,1,37.35
California,1982,15,65.18,1,midterm,D,R,13.4,NA,1,0,1,74.04
California,1982,16,85.37,1,midterm,D,R,13.4,NA,1,0,1,74.34
California,1982,17,45.99,1,midterm,D,R,13.4,NA,1,0,1,29.4
California,1982,18,60.86,0,midterm,D,R,13.4,NA,1,0,1,28.97
California,1982,19,36.99,1,midterm,D,R,13.4,NA,1,0,1,18.51
California,1982,20,31.9,1,midterm,D,R,13.4,NA,1,0,1,17.73
California,1982,21,25.1,1,midterm,D,R,13.4,NA,1,0,1,49.75
California,1982,22,24.19,1,midterm,D,R,13.4,NA,1,0,1,33.28
California,1982,23,59.55,1,midterm,D,R,13.4,NA,1,0,1,66.76
California,1982,24,67.75,1,midterm,D,R,13.4,NA,1,0,1,70.19
California,1982,26,59.58,0,midterm,D,R,13.4,NA,1,0,1,25.57
California,1982,27,61.62,0,midterm,D,R,13.4,NA,1,0,1,47.68
California,1982,28,80.87,1,midterm,D,R,13.4,NA,1,0,1,82.43
California,1982,29,79.8,1,midterm,D,R,13.4,NA,1,0,1,88.62
California,1982,30,53.86,1,midterm,D,R,13.4,NA,1,0,1,75.44
California,1982,31,72.41,1,midterm,D,R,13.4,NA,1,0,1,64.41
California,1982,32,59.4,1,midterm,D,R,13.4,NA,1,0,1,68.16
California,1982,33,33.07,1,midterm,D,R,13.4,NA,1,0,1,29.15
California,1982,34,57.24,0,midterm,D,R,13.4,NA,1,0,1,25.14
California,1982,35,31.7,1,midterm,D,R,13.4,NA,1,0,1,46.7
California,1982,36,54.32,1,midterm,D,R,13.4,NA,1,0,1,54.75
California,1982,37,39.47,0,midterm,D,R,13.4,NA,1,0,1,25.97
California,1982,38,54.67,1,midterm,D,R,13.4,NA,1,0,1,58.1
California,1982,39,26.49,1,midterm,D,R,13.4,NA,1,0,1,23.73
California,1982,40,26.7,1,midterm,D,R,13.4,NA,1,0,1,23.71
California,1982,41,29.51,1,midterm,D,R,13.4,NA,1,0,1,45.08
California,1982,42,29.12,1,midterm,D,R,13.4,NA,1,0,1,46.73
California,1982,43,50.74,0,midterm,D,R,13.4,NA,1,0,1,13.43
California,1982,44,67.12,0,midterm,D,R,13.4,NA,1,0,1,NA
California,1982,45,29.86,1,midterm,D,R,13.4,NA,1,0,1,NA
Colorado,1982,1,61.68,1,midterm,D,R,13.4,NA,1,0,1,61.29
Colorado,1982,2,62.94,1,midterm,D,R,13.4,NA,1,0,1,57.87
Colorado,1982,3,54.41,1,midterm,D,R,13.4,NA,1,0,1,55.66
Colorado,1982,4,30.24,1,midterm,D,R,13.4,NA,1,0,1,30.13
Colorado,1982,5,40.45,1,midterm,D,R,13.4,NA,1,0,1,25.91
Colorado,1982,6,36.4,0,midterm,D,R,13.4,NA,1,0,1,NA
Connecticut,1982,1,68.59,0,midterm,D,R,13.4,NA,1,0,1,63.04
Connecticut,1982,2,56.18,1,midterm,D,R,13.4,NA,1,0,1,53.37
Connecticut,1982,3,50.47,1,midterm,D,R,13.4,NA,1,0,1,47.03
Connecticut,1982,4,43.16,1,midterm,D,R,13.4,NA,1,0,1,37.42
Connecticut,1982,5,58.87,1,midterm,D,R,13.4,NA,1,0,1,50.37
Connecticut,1982,6,48.04,0,midterm,D,R,13.4,NA,1,0,1,59.2
Delaware,1982,0,53.06,1,midterm,D,R,13.4,NA,1,0,1,37.77
Florida,1982,1,74.43,1,midterm,D,R,13.4,NA,1,0,1,61.21
Florida,1982,2,61.71,1,midterm,D,R,13.4,NA,1,0,1,70.59
Florida,1982,3,84.08,1,midterm,D,R,13.4,NA,1,0,1,77.03
Florida,1982,4,66.93,1,midterm,D,R,13.4,NA,1,0,1,65.77
Florida,1982,5,41.21,1,midterm,D,R,13.4,NA,1,0,1,44.24
Florida,1982,6,61.35,0,midterm,D,R,13.4,NA,1,0,1,21.25
Florida,1982,7,74.22,1,midterm,D,R,13.4,NA,1,0,1,71.77
Florida,1982,9,48.84,0,midterm,D,R,13.4,NA,1,0,1,70.37
Florida,1982,11,70.57,1,midterm,D,R,13.4,NA,1,0,1,59.46
Florida,1982,12,47.44,0,midterm,D,R,13.4,NA,1,0,1,45.46
Florida,1982,13,34.89,0,midterm,D,R,13.4,NA,1,0,1,74.9
Florida,1982,14,73.01,1,midterm,D,R,13.4,NA,1,0,1,74.95
Florida,1982,15,42.94,1,midterm,D,R,13.4,NA,1,0,1,65.37
Florida,1982,16,67.89,0,midterm,D,R,13.4,NA,1,0,1,NA
Florida,1982,18,71.2,1,midterm,D,R,13.4,NA,1,0,1,NA
Florida,1982,19,58.85,1,midterm,D,R,13.4,NA,1,0,1,NA
Georgia,1982,1,64.07,0,midterm,D,R,13.4,NA,1,0,1,86.1
Georgia,1982,3,70.96,0,midterm,D,R,13.4,NA,1,0,1,88.73
Georgia,1982,4,65.5,1,midterm,D,R,13.4,NA,1,0,1,69.43
Georgia,1982,5,93.61,1,midterm,D,R,13.4,NA,1,0,1,74.04
Georgia,1982,6,44.73,1,midterm,D,R,13.4,NA,1,0,1,40.94
Georgia,1982,7,61.12,1,midterm,D,R,13.4,NA,1,0,1,68.12
Georgia,1982,9,76.96,1,midterm,D,R,13.4,NA,1,0,1,68.02
Idaho,1982,1,46.3,1,midterm,D,R,13.4,NA,1,0,1,46.29
Idaho,1982,2,47.74,1,midterm,D,R,13.4,NA,1,0,1,41.18
Illinois,1982,1,97.28,1,midterm,D,R,13.4,NA,1,0,1,95.48
Illinois,1982,2,87.2,1,midterm,D,R,13.4,NA,1,0,1,88.16
Illinois,1982,3,74,1,midterm,D,R,13.4,NA,1,0,1,68.9
Illinois,1982,4,45.38,1,midterm,D,R,13.4,NA,1,0,1,32.03
Illinois,1982,5,75.42,0,midterm,D,R,13.4,NA,1,0,1,79.64
Illinois,1982,6,31.6,1,midterm,D,R,13.4,NA,1,0,1,33.03
Illinois,1982,7,86.45,1,midterm,D,R,13.4,NA,1,0,1,85.08
Illinois,1982,8,83.44,1,midterm,D,R,13.4,NA,1,0,1,84.67
Illinois,1982,9,67.53,1,midterm,D,R,13.4,NA,1,0,1,73.08
Illinois,1982,10,41.02,1,midterm,D,R,13.4,NA,1,0,1,39.26
Illinois,1982,11,72.56,1,midterm,D,R,13.4,NA,1,0,1,69.8
Illinois,1982,12,31.68,1,midterm,D,R,13.4,NA,1,0,1,25.91
Illinois,1982,13,30.21,1,midterm,D,R,13.4,NA,1,0,1,28.35
Illinois,1982,14,35.43,1,midterm,D,R,13.4,NA,1,0,1,23.21
Illinois,1982,15,33.66,1,midterm,D,R,13.4,NA,1,0,1,23.25
Illinois,1982,16,42.79,1,midterm,D,R,13.4,NA,1,0,1,32.58
Illinois,1982,17,52.83,0,midterm,D,R,13.4,NA,1,0,1,34.17
Illinois,1982,18,48.38,1,midterm,D,R,13.4,NA,1,0,1,37.85
Illinois,1982,19,47.91,1,midterm,D,R,13.4,NA,1,0,1,26.63
Illinois,1982,20,50.35,1,midterm,D,R,13.4,NA,1,0,1,43.99
Illinois,1982,21,65.68,1,midterm,D,R,13.4,NA,1,0,1,32.44
Illinois,1982,22,66.16,1,midterm,D,R,13.4,NA,1,0,1,31.15
Indiana,1982,1,56.63,0,midterm,D,R,13.4,NA,1,0,1,72.01
Indiana,1982,2,56.21,1,midterm,D,R,13.4,NA,1,0,1,54.06
Indiana,1982,3,48.85,1,midterm,D,R,13.4,NA,1,0,1,45.02
Indiana,1982,4,35.28,1,midterm,D,R,13.4,NA,1,0,1,39.24
Indiana,1982,5,38.93,1,midterm,D,R,13.4,NA,1,0,1,38.3
Indiana,1982,6,35.06,0,midterm,D,R,13.4,NA,1,0,1,50.23
Indiana,1982,7,37.74,1,midterm,D,R,13.4,NA,1,0,1,33.41
Indiana,1982,8,51.66,1,midterm,D,R,13.4,NA,1,0,1,44.84
Indiana,1982,9,67.41,1,midterm,D,R,13.4,NA,1,0,1,64.37
Indiana,1982,10,66.8,1,midterm,D,R,13.4,NA,1,0,1,53.37
Iowa,1982,1,40.8,1,midterm,D,R,13.4,NA,1,0,1,35.25
Iowa,1982,2,41.14,1,midterm,D,R,13.4,NA,1,0,1,45.5
Iowa,1982,3,44.54,1,midterm,D,R,13.4,NA,1,0,1,48.54
Iowa,1982,4,66.25,1,midterm,D,R,13.4,NA,1,0,1,54.02
Iowa,1982,5,58.87,1,midterm,D,R,13.4,NA,1,0,1,60.22
Iowa,1982,6,64.29,1,midterm,D,R,13.4,NA,1,0,1,64.3
Kansas,1982,1,30.62,1,midterm,D,R,13.4,NA,1,0,1,37.71
Kansas,1982,2,57.44,0,midterm,D,R,13.4,NA,1,0,1,46.13
Kansas,1982,3,39.29,1,midterm,D,R,13.4,NA,1,0,1,42.99
Kansas,1982,4,75.16,1,midterm,D,R,13.4,NA,1,0,1,68.93
Kansas,1982,5,31.53,1,midterm,D,R,13.4,NA,1,0,1,24.46
Kentucky,1982,2,73.84,1,midterm,D,R,13.4,NA,1,0,1,65.67
Kentucky,1982,3,66.92,1,midterm,D,R,13.4,NA,1,0,1,63.82
Kentucky,1982,4,45.53,1,midterm,D,R,13.4,NA,1,0,1,33.02
Kentucky,1982,5,34.83,1,midterm,D,R,13.4,NA,1,0,1,32.52
Kentucky,1982,6,42.14,1,midterm,D,R,13.4,NA,1,0,1,40.75
Kentucky,1982,7,79.37,1,midterm,D,R,13.4,NA,1,0,1,76.47
Louisiana,1982,2,77.04,1,midterm,D,R,13.4,NA,1,0,1,63.86
Maine,1982,1,48.78,0,midterm,D,R,13.4,NA,1,0,1,31.51
Maine,1982,2,33.35,1,midterm,D,R,13.4,NA,1,0,1,21.49
Maryland,1982,1,69.3,1,midterm,D,R,13.4,NA,1,0,1,51.75
Maryland,1982,2,52.61,1,midterm,D,R,13.4,NA,1,0,1,57.36
Maryland,1982,3,74.2,1,midterm,D,R,13.4,NA,1,0,1,76.13
Maryland,1982,4,38.8,1,midterm,D,R,13.4,NA,1,0,1,28.14
Maryland,1982,5,79.58,0,midterm,D,R,13.4,NA,1,0,1,80.5
Maryland,1982,6,74.39,1,midterm,D,R,13.4,NA,1,0,1,69.9
Maryland,1982,7,87.93,1,midterm,D,R,13.4,NA,1,0,1,88.47
Maryland,1982,8,71.34,1,midterm,D,R,13.4,NA,1,0,1,59.33
Massachusetts,1982,2,72.63,1,midterm,D,R,13.4,NA,1,0,1,75.74
Massachusetts,1982,4,59.53,1,midterm,D,R,13.4,NA,1,0,1,51.9
Massachusetts,1982,6,57.83,1,midterm,D,R,13.4,NA,1,0,1,51.91
Massachusetts,1982,7,77.84,1,midterm,D,R,13.4,NA,1,0,1,81.39
Massachusetts,1982,8,74.88,1,midterm,D,R,13.4,NA,1,0,1,78.39
Massachusetts,1982,9,65.1,1,midterm,D,R,13.4,NA,1,0,1,75.05
Massachusetts,1982,10,68.72,1,midterm,D,R,13.4,NA,1,0,1,39.38
Michigan,1982,2,33.15,1,midterm,D,R,13.4,NA,1,0,1,41.96
Michigan,1982,3,56.91,1,midterm,D,R,13.4,NA,1,0,1,52.43
Michigan,1982,4,39.4,0,midterm,D,R,13.4,NA,1,0,1,24.29
Michigan,1982,5,46.93,1,midterm,D,R,13.4,NA,1,0,1,46.29
Michigan,1982,6,51.96,1,midterm,D,R,13.4,NA,1,0,1,49.38
Michigan,1982,7,76.55,1,midterm,D,R,13.4,NA,1,0,1,77.87
Michigan,1982,9,35.13,1,midterm,D,R,13.4,NA,1,0,1,30.4
Michigan,1982,10,60.7,1,midterm,D,R,13.4,NA,1,0,1,53.24
Michigan,1982,11,39.48,1,midterm,D,R,13.4,NA,1,0,1,34.06
Michigan,1982,12,66.5,1,midterm,D,R,13.4,NA,1,0,1,55.34
Michigan,1982,13,88.75,1,midterm,D,R,13.4,NA,1,0,1,92.49
Michigan,1982,15,73.69,1,midterm,D,R,13.4,NA,1,0,1,68.15
Michigan,1982,16,74.4,1,midterm,D,R,13.4,NA,1,0,1,71.24
Michigan,1982,17,67.76,0,midterm,D,R,13.4,NA,1,0,1,74.21
Michigan,1982,18,25.94,1,midterm,D,R,13.4,NA,1,0,1,66.43
Minnesota,1982,1,51.64,1,midterm,D,R,13.4,NA,1,0,1,28.22
Minnesota,1982,2,45.53,1,midterm,D,R,13.4,NA,1,0,1,39.36
Minnesota,1982,3,26.76,1,midterm,D,R,13.4,NA,1,0,1,24.39
Minnesota,1982,4,73.18,1,midterm,D,R,13.4,NA,1,0,1,59.08
Minnesota,1982,5,69.07,1,midterm,D,R,13.4,NA,1,0,1,72.4
Minnesota,1982,6,50.82,1,midterm,D,R,13.4,NA,1,0,1,47.33
Minnesota,1982,7,49.72,1,midterm,D,R,13.4,NA,1,0,1,47.87
Minnesota,1982,8,76.74,1,midterm,D,R,13.4,NA,1,0,1,71.58
Mississippi,1982,1,70.88,1,midterm,D,R,13.4,NA,1,0,1,62.98
Mississippi,1982,2,49,0,midterm,D,R,13.4,NA,1,0,1,69.58
Mississippi,1982,4,53.52,1,midterm,D,R,13.4,NA,1,0,1,43
Mississippi,1982,5,21.45,0,midterm,D,R,13.4,NA,1,0,1,26.08
Missouri,1982,1,66.12,1,midterm,D,R,13.4,NA,1,0,1,70.24
Missouri,1982,2,56.53,1,midterm,D,R,13.4,NA,1,0,1,64.45
Missouri,1982,3,77.87,1,midterm,D,R,13.4,NA,1,0,1,77.62
Missouri,1982,4,54.78,1,midterm,D,R,13.4,NA,1,0,1,67.82
Missouri,1982,5,59.03,0,midterm,D,R,13.4,NA,1,0,1,70.11
Missouri,1982,6,44.65,1,midterm,D,R,13.4,NA,1,0,1,29.36
Missouri,1982,7,49.49,1,midterm,D,R,13.4,NA,1,0,1,32.22
Missouri,1982,8,46.91,1,midterm,D,R,13.4,NA,1,0,1,42.86
Missouri,1982,9,60.81,1,midterm,D,R,13.4,NA,1,0,1,56.45
Montana,1982,1,61.6,1,midterm,D,R,13.4,NA,1,0,1,61.43
Montana,1982,2,45.15,1,midterm,D,R,13.4,NA,1,0,1,40.94
Nebraska,1982,1,24.91,1,midterm,D,R,13.4,NA,1,0,1,21.34
Nebraska,1982,2,43.19,1,midterm,D,R,13.4,NA,1,0,1,45.19
Nevada,1982,1,57.54,0,midterm,D,R,13.4,NA,1,0,1,NA
Nevada,1982,2,42.68,0,midterm,D,R,13.4,NA,1,0,1,NA
New Hampshire,1982,1,55.21,1,midterm,D,R,13.4,NA,1,0,1,60.79
New Hampshire,1982,2,29.16,1,midterm,D,R,13.4,NA,1,0,1,35.86
New Jersey,1982,1,73.68,1,midterm,D,R,13.4,NA,1,0,1,77.76
New Jersey,1982,2,68.6,1,midterm,D,R,13.4,NA,1,0,1,58.25
New Jersey,1982,3,63.23,1,midterm,D,R,13.4,NA,1,0,1,50.5
New Jersey,1982,4,46.9,1,midterm,D,R,13.4,NA,1,0,1,41.77
New Jersey,1982,5,33.89,1,midterm,D,R,13.4,NA,1,0,1,20.92
New Jersey,1982,6,68.54,1,midterm,D,R,13.4,NA,1,0,1,42.3
New Jersey,1982,7,43.59,1,midterm,D,R,13.4,NA,1,0,1,47.84
New Jersey,1982,8,71.24,1,midterm,D,R,13.4,NA,1,0,1,68.15
New Jersey,1982,9,53.53,1,midterm,D,R,13.4,NA,1,0,1,39.34
New Jersey,1982,10,84.05,1,midterm,D,R,13.4,NA,1,0,1,86.61
New Jersey,1982,11,64.91,1,midterm,D,R,13.4,NA,1,0,1,64.76
New Jersey,1982,12,32.63,1,midterm,D,R,13.4,NA,1,0,1,21.32
New Jersey,1982,13,39.68,1,midterm,D,R,13.4,NA,1,0,1,26.9
New Jersey,1982,14,76.89,1,midterm,D,R,13.4,NA,1,0,1,65.59
New Mexico,1982,1,47.56,1,midterm,D,R,13.4,NA,1,0,1,48.99
New Mexico,1982,2,41.6,1,midterm,D,R,13.4,NA,1,0,1,47.22
New Mexico,1982,3,64.57,0,midterm,D,R,13.4,NA,1,0,1,NA
New York,1982,1,36.07,1,midterm,D,R,13.4,NA,1,0,1,42.64
New York,1982,2,65.42,1,midterm,D,R,13.4,NA,1,0,1,56.35
New York,1982,3,53,1,midterm,D,R,13.4,NA,1,0,1,48.67
New York,1982,4,37.59,1,midterm,D,R,13.4,NA,1,0,1,33.16
New York,1982,5,40,1,midterm,D,R,13.4,NA,1,0,1,42.35
New York,1982,7,77.19,1,midterm,D,R,13.4,NA,1,0,1,78.47
New York,1982,9,78.72,1,midterm,D,R,13.4,NA,1,0,1,58.92
New York,1982,10,80.53,1,midterm,D,R,13.4,NA,1,0,1,72.97
New York,1982,11,89.84,0,midterm,D,R,13.4,NA,1,0,1,74.12
New York,1982,12,93.27,0,midterm,D,R,13.4,NA,1,0,1,91.31
New York,1982,13,82.78,1,midterm,D,R,13.4,NA,1,0,1,80.75
New York,1982,14,43.34,1,midterm,D,R,13.4,NA,1,0,1,84.5
New York,1982,15,45.57,1,midterm,D,R,13.4,NA,1,0,1,51.67
New York,1982,17,85.03,1,midterm,D,R,13.4,NA,1,0,1,42.28
New York,1982,20,57.75,0,midterm,D,R,13.4,NA,1,0,1,84.92
New York,1982,21,24.76,1,midterm,D,R,13.4,NA,1,0,1,88.38
New York,1982,22,44.21,1,midterm,D,R,13.4,NA,1,0,1,86.96
New York,1982,23,79.89,1,midterm,D,R,13.4,NA,1,0,1,56.22
New York,1982,24,26.06,1,midterm,D,R,13.4,NA,1,0,1,60.04
New York,1982,25,43.2,0,midterm,D,R,13.4,NA,1,0,1,19.04
New York,1982,26,28.39,1,midterm,D,R,13.4,NA,1,0,1,21.46
New York,1982,27,45.39,1,midterm,D,R,13.4,NA,1,0,1,55.55
New York,1982,28,56.98,1,midterm,D,R,13.4,NA,1,0,1,81.4
New York,1982,29,31.25,1,midterm,D,R,13.4,NA,1,0,1,33.3
New York,1982,30,29.05,1,midterm,D,R,13.4,NA,1,0,1,33.09
New York,1982,31,24.73,1,midterm,D,R,13.4,NA,1,0,1,22.55
New York,1982,33,86.43,1,midterm,D,R,13.4,NA,1,0,1,22.94
New York,1982,34,60.87,1,midterm,D,R,13.4,NA,1,0,1,22.13
North Carolina,1982,1,82.06,1,midterm,D,R,13.4,NA,1,0,1,80.11
North Carolina,1982,2,63.48,0,midterm,D,R,13.4,NA,1,0,1,73.42
North Carolina,1982,3,63.84,1,midterm,D,R,13.4,NA,1,0,1,68.3
North Carolina,1982,4,52,1,midterm,D,R,13.4,NA,1,0,1,53.45
North Carolina,1982,5,60.61,1,midterm,D,R,13.4,NA,1,0,1,51.09
North Carolina,1982,6,54.12,1,midterm,D,R,13.4,NA,1,0,1,48.94
North Carolina,1982,7,71.73,1,midterm,D,R,13.4,NA,1,0,1,68.74
North Carolina,1982,8,57.77,1,midterm,D,R,13.4,NA,1,0,1,58.53
North Carolina,1982,9,42.36,1,midterm,D,R,13.4,NA,1,0,1,41.41
North Carolina,1982,11,50.39,1,midterm,D,R,13.4,NA,1,0,1,46.49
North Dakota,1982,0,72.08,1,midterm,D,R,13.4,NA,1,0,1,57.17
Ohio,1982,1,65.31,1,midterm,D,R,13.4,NA,1,0,1,23.69
Ohio,1982,2,35.3,1,midterm,D,R,13.4,NA,1,0,1,58.72
Ohio,1982,4,35.39,0,midterm,D,R,13.4,NA,1,0,1,27.66
Ohio,1982,5,44.79,1,midterm,D,R,13.4,NA,1,0,1,29.64
Ohio,1982,6,40.78,1,midterm,D,R,13.4,NA,1,0,1,45.4
Ohio,1982,7,42.73,0,midterm,D,R,13.4,NA,1,0,1,23.88
Ohio,1982,8,33.61,1,midterm,D,R,13.4,NA,1,0,1,24.03
Ohio,1982,9,59.62,1,midterm,D,R,13.4,NA,1,0,1,41.49
Ohio,1982,10,36.69,1,midterm,D,R,13.4,NA,1,0,1,25.63
Ohio,1982,11,62.24,0,midterm,D,R,13.4,NA,1,0,1,28.5
Ohio,1982,12,48.37,1,midterm,D,R,13.4,NA,1,0,1,52.56
Ohio,1982,13,63.36,1,midterm,D,R,13.4,NA,1,0,1,63.82
Ohio,1982,14,70.48,1,midterm,D,R,13.4,NA,1,0,1,64.87
Ohio,1982,15,31.02,1,midterm,D,R,13.4,NA,1,0,1,27.41
Ohio,1982,16,34.18,1,midterm,D,R,13.4,NA,1,0,1,20.73
Ohio,1982,17,44.94,1,midterm,D,R,13.4,NA,1,0,1,27.1
Ohio,1982,19,60.59,0,midterm,D,R,13.4,NA,1,0,1,41.93
Ohio,1982,20,88.32,1,midterm,D,R,13.4,NA,1,0,1,86.93
Ohio,1982,21,86.14,1,midterm,D,R,13.4,NA,1,0,1,88.22
Oklahoma,1982,1,54.14,1,midterm,D,R,13.4,NA,1,0,1,58.37
Oklahoma,1982,2,72.29,1,midterm,D,R,13.4,NA,1,0,1,53.98
Oklahoma,1982,3,82.21,1,midterm,D,R,13.4,NA,1,0,1,82.66
Oklahoma,1982,4,65.5,1,midterm,D,R,13.4,NA,1,0,1,51
Oklahoma,1982,5,30.02,1,midterm,D,R,13.4,NA,1,0,1,29.02
Oklahoma,1982,6,75.41,1,midterm,D,R,13.4,NA,1,0,1,64.68
Oregon,1982,1,53.84,1,midterm,D,R,13.4,NA,1,0,1,65.95
Oregon,1982,2,44.43,0,midterm,D,R,13.4,NA,1,0,1,49.33
Oregon,1982,3,78.31,1,midterm,D,R,13.4,NA,1,0,1,71.96
Oregon,1982,4,59.05,1,midterm,D,R,13.4,NA,1,0,1,54.81
Oregon,1982,5,48.78,1,midterm,D,R,13.4,NA,1,0,1,NA
Pennsylvania,1982,1,73.09,1,midterm,D,R,13.4,NA,1,0,1,58.29
Pennsylvania,1982,3,50.69,1,midterm,D,R,13.4,NA,1,0,1,62.44
Pennsylvania,1982,4,60.89,1,midterm,D,R,13.4,NA,1,0,1,36.7
Pennsylvania,1982,5,32.76,1,midterm,D,R,13.4,NA,1,0,1,24.03
Pennsylvania,1982,6,71.97,1,midterm,D,R,13.4,NA,1,0,1,67.1
Pennsylvania,1982,7,55.44,1,midterm,D,R,13.4,NA,1,0,1,53.14
Pennsylvania,1982,8,50.7,1,midterm,D,R,13.4,NA,1,0,1,49.02
Pennsylvania,1982,9,34.94,1,midterm,D,R,13.4,NA,1,0,1,25.09
Pennsylvania,1982,10,32.49,1,midterm,D,R,13.4,NA,1,0,1,22.85
Pennsylvania,1982,11,53.52,1,midterm,D,R,13.4,NA,1,0,1,48.08
Pennsylvania,1982,12,64,1,midterm,D,R,13.4,NA,1,0,1,59.39
Pennsylvania,1982,13,35.35,1,midterm,D,R,13.4,NA,1,0,1,29.47
Pennsylvania,1982,14,78.68,1,midterm,D,R,13.4,NA,1,0,1,69.94
Pennsylvania,1982,15,42.2,1,midterm,D,R,13.4,NA,1,0,1,40.02
Pennsylvania,1982,16,28.65,1,midterm,D,R,13.4,NA,1,0,1,23.06
Pennsylvania,1982,17,42.37,0,midterm,D,R,13.4,NA,1,0,1,60.57
Pennsylvania,1982,18,54.67,1,midterm,D,R,13.4,NA,1,0,1,68.45
Pennsylvania,1982,19,29.23,1,midterm,D,R,13.4,NA,1,0,1,23.3
Pennsylvania,1982,20,76.91,1,midterm,D,R,13.4,NA,1,0,1,72.5
Pennsylvania,1982,21,49.77,0,midterm,D,R,13.4,NA,1,0,1,68.45
Pennsylvania,1982,22,79.09,1,midterm,D,R,13.4,NA,1,0,1,70.24
Pennsylvania,1982,23,34.78,1,midterm,D,R,13.4,NA,1,0,1,25.04
Rhode Island,1982,1,61.36,1,midterm,D,R,13.4,NA,1,0,1,67.61
Rhode Island,1982,2,44.36,1,midterm,D,R,13.4,NA,1,0,1,44.69
South Carolina,1982,1,45.28,1,midterm,D,R,13.4,NA,1,0,1,48.35
South Carolina,1982,2,41.49,1,midterm,D,R,13.4,NA,1,0,1,44.28
South Carolina,1982,4,36.66,1,midterm,D,R,13.4,NA,1,0,1,46.96
South Carolina,1982,5,67.63,0,midterm,D,R,13.4,NA,1,0,1,51.55
South Carolina,1982,6,52.49,1,midterm,D,R,13.4,NA,1,0,1,48.22
South Dakota,1982,0,51.56,1,midterm,D,R,13.4,NA,1,0,1,42.45
Tennessee,1982,1,23.56,1,midterm,D,R,13.4,NA,1,0,1,35.49
Tennessee,1982,3,63.01,1,midterm,D,R,13.4,NA,1,0,1,61.09
Tennessee,1982,4,66.13,0,midterm,D,R,13.4,NA,1,0,1,79.29
Tennessee,1982,5,80.15,1,midterm,D,R,13.4,NA,1,0,1,65.38
Tennessee,1982,7,49.5,0,midterm,D,R,13.4,NA,1,0,1,77.3
Tennessee,1982,8,74.87,1,midterm,D,R,13.4,NA,1,0,1,70.57
Tennessee,1982,9,73.32,1,midterm,D,R,13.4,NA,1,0,1,37.38
Texas,1982,3,22.04,0,midterm,D,R,13.4,NA,1,0,1,18.54
Texas,1982,4,74.5,1,midterm,D,R,13.4,NA,1,0,1,52.26
Texas,1982,5,65.81,0,midterm,D,R,13.4,NA,1,0,1,51.1
Texas,1982,7,14.11,1,midterm,D,R,13.4,NA,1,0,1,16.68
Texas,1982,8,42.9,1,midterm,D,R,13.4,NA,1,0,1,48.25
Texas,1982,9,69.03,1,midterm,D,R,13.4,NA,1,0,1,63.28
Texas,1982,12,69.35,1,midterm,D,R,13.4,NA,1,0,1,60.39
Texas,1982,13,64.34,1,midterm,D,R,13.4,NA,1,0,1,55
Texas,1982,14,61.09,1,midterm,D,R,13.4,NA,1,0,1,56.77
Texas,1982,16,54.97,0,midterm,D,R,13.4,NA,1,0,1,70.01
Texas,1982,18,84.89,1,midterm,D,R,13.4,NA,1,0,1,81.7
Texas,1982,19,82.47,1,midterm,D,R,13.4,NA,1,0,1,53.24
Texas,1982,21,24.79,1,midterm,D,R,13.4,NA,1,0,1,22.93
Texas,1982,23,55.55,1,midterm,D,R,13.4,NA,1,0,1,69.85
Texas,1982,24,73.69,1,midterm,D,R,13.4,NA,1,0,1,61.29
Texas,1982,25,61.46,0,midterm,D,R,13.4,NA,1,0,1,NA
Texas,1982,26,50.12,0,midterm,D,R,13.4,NA,1,0,1,NA
Texas,1982,27,65.42,0,midterm,D,R,13.4,NA,1,0,1,NA
Utah,1982,1,37.2,1,midterm,D,R,13.4,NA,1,0,1,47.9
Utah,1982,2,46.16,1,midterm,D,R,13.4,NA,1,0,1,31.1
Vermont,1982,0,25.11,1,midterm,D,R,13.4,NA,1,0,1,20.39
Virginia,1982,1,44.78,0,midterm,D,R,13.4,NA,1,0,1,27.94
Virginia,1982,3,40.76,1,midterm,D,R,13.4,NA,1,0,1,38.71
Virginia,1982,4,54.38,1,midterm,D,R,13.4,NA,1,0,1,39.3
Virginia,1982,6,50.61,0,midterm,D,R,13.4,NA,1,0,1,37.39
Virginia,1982,7,37.73,1,midterm,D,R,13.4,NA,1,0,1,35.71
Virginia,1982,8,49.44,1,midterm,D,R,13.4,NA,1,0,1,49.71
Virginia,1982,9,50.37,1,midterm,D,R,13.4,NA,1,0,1,30.63
Virginia,1982,10,46.56,1,midterm,D,R,13.4,NA,1,0,1,48.86
Washington,1982,1,32.41,1,midterm,D,R,13.4,NA,1,0,1,18.82
Washington,1982,2,59.64,1,midterm,D,R,13.4,NA,1,0,1,66.22
Washington,1982,3,61.99,1,midterm,D,R,13.4,NA,1,0,1,62.67
Washington,1982,4,29.08,1,midterm,D,R,13.4,NA,1,0,1,42.64
Washington,1982,5,64.3,1,midterm,D,R,13.4,NA,1,0,1,51.9
